Date start:22/06/2018;Date stop:31/12/2018
Data;Pescina Wind.L1.WTG4.Status.WTG Event;Pescina Wind.L1.WTG5.Status.WTG Event;Pescina Wind.L1.WTG6.Status.WTG Event;Pescina Wind.L1.WTG8.Status.WTG Event;Pescina Wind.L2.WTG10.Status.WTG Event;Pescina Wind.L2.WTG11.Status.WTG Event;Pescina Wind.L2.WTG7.Status.WTG Event;Pescina Wind.L2.WTG9.Status.WTG Event;
2018/08/20 00:01:06;;;;;0;0;0;0;
2018/08/20 00:01:07;0;0;0;0;;;;;
2018/08/20 08:54:11;null;null;null;null;null;null;null;null;
2018/08/20 08:57:11;;;;;0;;0;0;
2018/08/20 08:57:13;;;;;;0;;;
2018/08/20 08:57:15;0;;;;;;;;
2018/08/20 08:57:15;;0;0;0;;;;;
2018/08/20 13:23:22;;;;;;899;;;
2018/08/20 13:23:23;;;;899;;;;;
2018/08/20 13:23:27;;;;;;;899;899;
2018/08/20 13:23:28;899;315;181;;;;;;
2018/08/20 13:23:32;;;;;;916;;916;
2018/08/20 13:23:33;;;;916;;;;;
2018/08/20 13:23:37;;;;;;;916;;
2018/08/20 13:23:38;;916;916;;;;;;
2018/08/20 13:23:42;;;;;null;;;;
2018/08/20 13:24:27;;;;;;null;;null;
2018/08/20 13:24:28;null;null;null;null;;;;;
2018/08/20 13:24:32;;;;;;;null;;
2018/08/20 15:35:04;;;;;0;;916;;
2018/08/20 15:35:24;;;;;;0;0;0;
2018/08/20 15:35:49;;;;;894;;;;
2018/08/20 15:35:54;;;;;899;;;;
2018/08/20 15:35:59;;;;;;;315;894;
2018/08/20 15:36:04;;;;;;315;;182;
2018/08/20 15:36:21;;;916;;;;;;
2018/08/20 15:37:01;899;315;;315;;;;;
2018/08/20 15:42:26;;;;;null;;;;
2018/08/20 15:45:02;;;;;0;;;;
2018/08/20 15:45:22;;;;;;null;0;;
2018/08/20 15:45:42;;;;;;0;;;
2018/08/20 15:45:44;;0;;;;;;;
2018/08/20 15:45:49;0;;0;0;;;;;
2018/08/20 15:46:27;;;;;;null;;;
2018/08/20 15:49:03;;;;;;0;;;
2018/08/20 15:51:04;;;;;;;;null;
2018/08/20 15:53:39;;;;;;;;0;
2018/08/21 00:00:37;null;null;null;null;null;null;null;null;
2018/08/21 00:00:56;;;;;0;0;0;0;
2018/08/21 00:00:57;0;0;0;0;;;;;
2018/08/21 10:12:20;416;;;;;;;;
2018/08/21 10:37:19;0;;;;;;;;
2018/08/22 00:00:37;null;null;null;null;null;null;null;null;
2018/08/22 00:00:58;0;0;0;0;;;;;
2018/08/22 00:01:00;;;;;0;0;0;0;
2018/08/22 19:26:37;;;;275;;;;;
2018/08/22 19:53:53;;;;0;;;;;
2018/08/23 00:00:47;null;null;;;;;;;
2018/08/23 00:00:47;;;null;null;null;null;null;null;
2018/08/23 00:01:09;;;;;0;0;0;0;
2018/08/23 00:01:09;0;;;;;;;;
2018/08/23 00:01:14;;0;0;0;;;;;
2018/08/23 02:58:07;275;;;;;;;;
2018/08/23 03:05:04;;275;;;;;;;
2018/08/23 03:26:27;0;;;;;;;;
2018/08/23 03:31:54;;0;;;;;;;
2018/08/23 17:53:18;;;;;79;;;;
2018/08/23 17:53:28;;;;;;;79;;
2018/08/23 17:54:18;;;;;0;;;;
2018/08/23 17:54:28;;;;;;;0;;
2018/08/23 17:54:51;79;;;;;;;;
2018/08/23 17:55:51;191;;;;;;;;
2018/08/23 17:55:56;0;;;;;;;;
2018/08/23 17:55:58;;;;;;79;;;
2018/08/23 17:56:58;;;;;;0;;;
2018/08/23 17:57:27;;;;79;;;;;
2018/08/23 17:58:32;;;;0;;;;;
2018/08/23 18:45:14;;;;;;;;275;
2018/08/23 19:14:48;;;;;;;;0;
2018/08/23 19:16:40;;;275;;;;;;
2018/08/23 19:24:16;;;;;275;;;;
2018/08/23 19:47:42;;;0;;;;;;
2018/08/23 19:51:21;;;;;0;;;;
2018/08/24 00:00:37;null;null;null;null;null;null;null;null;
2018/08/24 00:00:56;;;;;0;0;0;0;
2018/08/24 00:00:58;0;0;0;0;;;;;
2018/08/25 00:00:37;null;null;null;null;null;null;null;null;
2018/08/25 00:00:57;0;0;0;0;;;;;
2018/08/25 00:00:57;;;;;0;0;0;0;
2018/08/26 00:00:47;null;null;null;null;null;null;null;null;
2018/08/26 00:01:07;0;0;0;0;;;;;
2018/08/26 00:01:08;;;;;0;0;0;0;
2018/08/27 00:00:37;null;null;;;;;;;
2018/08/27 00:00:37;;;null;null;null;null;null;null;
2018/08/27 00:00:58;;;;;0;0;0;0;
2018/08/27 00:00:59;0;0;0;0;;;;;
2018/08/27 12:02:34;null;null;null;null;null;null;null;null;
2018/08/27 12:04:09;;;;;0;0;0;0;
2018/08/27 12:04:09;0;0;0;0;;;;;
2018/08/28 00:00:37;null;null;null;null;null;null;null;null;
2018/08/28 00:00:56;;;;;0;0;0;0;
2018/08/28 00:00:57;0;0;0;0;;;;;
2018/08/29 00:00:37;null;null;null;null;null;null;null;null;
2018/08/29 00:00:55;0;0;0;0;;;;;
2018/08/29 00:00:56;;;;;0;0;0;0;
2018/08/30 00:00:47;null;null;null;null;null;null;null;null;
2018/08/30 00:01:06;0;0;0;0;;;;;
2018/08/30 00:01:06;;;;;0;0;0;0;
2018/08/30 15:38:47;;;;;275;;;;
2018/08/30 15:50:41;;;;;;;;275;
2018/08/30 16:06:22;;;;;0;;;;
2018/08/30 16:17:56;;;;;;;;0;
2018/08/31 00:00:37;null;null;null;null;null;null;null;null;
2018/08/31 00:00:59;;;;;0;0;0;0;
2018/08/31 00:00:59;0;;;;;;;;
2018/08/31 00:01:04;;0;0;0;;;;;
2018/09/01 00:00:37;null;null;null;null;null;null;null;null;
2018/09/01 00:01:02;;;;;0;0;0;0;
2018/09/01 00:01:02;0;0;0;0;;;;;
2018/09/02 00:00:47;null;null;null;null;null;null;null;null;
2018/09/02 00:01:09;0;0;0;0;;;;;
2018/09/02 00:01:09;;;;;;;;0;
2018/09/02 00:01:14;;;;;0;0;0;;
2018/09/02 09:27:10;;;;;;;;85;
2018/09/02 09:28:11;;;;;;;;0;
2018/09/03 00:00:47;null;null;null;null;null;null;null;null;
2018/09/03 00:01:07;;;;;0;0;0;0;
2018/09/03 00:01:08;0;0;0;0;;;;;
2018/09/03 06:15:15;;;null;;;;;;
2018/09/03 06:19:32;;;0;;;;;;
2018/09/03 06:19:47;;;894;;;;;;
2018/09/03 06:19:52;;;0;;;;;;
2018/09/03 11:22:10;;102;;;;;;;
2018/09/03 11:51:06;;0;;;;;;;
2018/09/04 00:00:47;null;null;null;null;null;null;null;null;
2018/09/04 00:01:10;;;;;0;0;0;0;
2018/09/04 00:01:12;0;0;0;0;;;;;
2018/09/04 17:13:22;null;null;;;;;;;
2018/09/04 17:13:23;;;null;null;;;;;
2018/09/04 17:13:23;;;;;null;;null;null;
2018/09/04 17:13:23;;;;;;null;;;
2018/09/04 17:13:55;;;;;0;0;0;0;
2018/09/04 17:13:56;0;0;0;0;;;;;
2018/09/05 00:00:37;null;null;null;null;null;null;null;null;
2018/09/05 00:00:56;0;0;0;0;;;;;
2018/09/05 00:00:57;;;;;0;0;0;0;
2018/09/05 14:31:39;;;;;275;;;;
2018/09/05 14:58:38;;;;;0;;;;
2018/09/06 00:00:37;null;null;null;null;null;null;null;null;
2018/09/06 00:01:06;;;;;0;0;0;0;
2018/09/06 00:01:07;0;0;0;0;;;;;
2018/09/07 00:00:37;null;null;null;null;null;null;null;null;
2018/09/07 00:00:55;0;0;0;0;;;;;
2018/09/07 00:00:56;;;;;0;0;0;0;
2018/09/07 19:22:41;;276;;;;;;;
2018/09/07 19:29:44;;;276;;;;;;
2018/09/07 19:50:02;;0;;;;;;;
2018/09/07 19:56:35;;;0;;;;;;
2018/09/07 21:27:26;;;;;;276;;;
2018/09/07 21:54:12;;;;;;0;;;
2018/09/08 00:00:37;null;null;null;null;null;null;null;null;
2018/09/08 00:00:55;;;;;0;0;0;0;
2018/09/08 00:00:56;0;0;0;0;;;;;
2018/09/08 19:14:30;;;;;;;276;;
2018/09/08 19:41:09;;;;;;;0;;
2018/09/08 19:44:25;276;;;;;;;;
2018/09/08 20:11:11;0;;;;;;;;
2018/09/09 00:00:37;null;null;null;null;null;null;null;null;
2018/09/09 00:00:55;;;;;0;0;0;0;
2018/09/09 00:00:56;0;0;0;0;;;;;
2018/09/09 10:30:35;;;276;;;;;;
2018/09/09 10:57:32;;;0;;;;;;
2018/09/10 00:00:37;null;null;null;null;null;null;null;null;
2018/09/10 00:00:56;0;0;0;0;;;;;
2018/09/10 00:00:57;;;;;0;0;0;0;
2018/09/11 00:00:47;null;null;null;null;null;null;null;null;
2018/09/11 00:01:05;;;;;0;0;0;0;
2018/09/11 00:01:06;0;0;0;0;;;;;
2018/09/11 10:16:22;null;null;null;null;null;null;null;null;
2018/09/11 10:21:58;;;;;0;;0;0;
2018/09/11 10:21:58;0;0;0;;;0;;;
2018/09/11 10:21:59;;;;0;;;;;
2018/09/11 16:42:10;null;null;null;null;null;null;null;null;
2018/09/11 17:29:40;0;0;0;0;0;0;0;0;
2018/09/11 17:48:52;null;null;null;null;null;null;null;null;
2018/09/11 18:29:52;0;0;0;0;0;0;0;0;
2018/09/12 00:00:37;null;null;null;null;null;null;null;null;
2018/09/12 00:00:56;;;;;0;0;0;0;
2018/09/12 00:00:58;0;0;0;0;;;;;
2018/09/13 00:00:47;null;null;null;null;null;null;null;null;
2018/09/13 00:01:05;0;0;0;0;;;;;
2018/09/13 00:01:06;;;;;0;0;0;0;
2018/09/14 00:00:37;null;null;null;null;null;null;null;null;
2018/09/14 00:00:56;0;0;0;0;;;;;
2018/09/14 00:00:57;;;;;0;0;0;0;
2018/09/14 12:46:35;;;275;;;;;;
2018/09/14 12:46:46;;;;;;;275;;
2018/09/14 13:13:32;;;0;;;;;;
2018/09/14 13:13:36;;;;;;;0;;
2018/09/14 20:37:33;null;null;null;null;null;null;null;null;
2018/09/14 20:44:39;;0;0;;;;;;
2018/09/14 20:44:40;;;;;0;0;0;0;
2018/09/14 20:44:44;0;;;0;;;;;
2018/09/15 00:00:37;null;null;null;null;null;null;null;null;
2018/09/15 00:00:58;;;;;0;0;0;0;
2018/09/15 00:00:58;0;0;0;0;;;;;
2018/09/15 14:40:56;;;;;275;;;;
2018/09/15 15:07:57;;;;;0;;;;
2018/09/15 17:25:33;276;;;;;;;;
2018/09/15 17:52:19;0;;;;;;;;
2018/09/16 00:00:37;null;null;null;null;null;null;null;null;
2018/09/16 00:00:55;0;0;0;0;;;;;
2018/09/16 00:00:58;;;;;0;0;0;0;
2018/09/16 11:21:20;;;;276;;;;;
2018/09/16 11:48:28;;;;0;;;;;
2018/09/17 00:00:37;null;null;null;null;null;null;null;null;
2018/09/17 00:00:57;;;;;0;0;0;0;
2018/09/17 00:00:57;0;0;0;0;;;;;
2018/09/17 15:30:14;;182;;;;;;;
2018/09/17 15:30:22;;;;;;;;181;
2018/09/17 15:30:39;;;;181;;;;;
2018/09/17 15:30:58;;;;;;;163;;
2018/09/17 15:36:05;;;;;;;189;;
2018/09/17 15:36:20;;;;;;;0;;
2018/09/17 15:36:45;;;;;;;309;;
2018/09/17 15:37:05;;;;;;;0;;
2018/09/17 15:37:42;;0;;;;;;;
2018/09/17 15:38:03;;309;;;;;;;
2018/09/17 15:38:28;;0;;;;;;;
2018/09/17 15:39:13;;;;0;;;;;
2018/09/17 15:39:28;;;;309;;;;;
2018/09/17 15:39:46;;;;;;;;0;
2018/09/17 15:40:14;;;;0;;;;;
2018/09/17 17:14:37;;;;;;852;;;
2018/09/17 17:14:38;852;;852;;;;;;
2018/09/17 17:14:42;;;;;;;315;;
2018/09/17 17:14:43;;852;;852;;;;;
2018/09/17 17:14:52;;;;;;;;852;
2018/09/17 17:14:57;;;;;null;;;;
2018/09/17 17:15:42;;;;;;null;null;null;
2018/09/17 17:15:43;null;null;null;null;;;;;
2018/09/17 17:41:21;;;;;852;;;;
2018/09/17 17:41:53;;;852;;;;;;
2018/09/17 17:42:03;852;;;;;;;;
2018/09/17 17:42:06;;;;;;852;315;;
2018/09/17 17:42:08;;852;;852;;;;;
2018/09/17 17:42:11;;;;;;;;852;
2018/09/17 17:44:24;0;;;;;;;;
2018/09/17 17:45:04;;0;;;;;;;
2018/09/17 17:45:29;;;0;;;;;;
2018/09/17 17:45:52;;;;;;;0;;
2018/09/17 17:46:14;;;;0;;;;;
2018/09/17 17:46:38;;;;;;;;0;
2018/09/17 17:47:08;;;;;0;;;;
2018/09/17 17:47:28;;;;;;0;;;
2018/09/18 00:00:37;null;null;null;null;null;null;null;null;
2018/09/18 00:00:59;;;;;;0;0;0;
2018/09/18 00:01:00;0;0;0;0;;;;;
2018/09/18 00:01:04;;;;;0;;;;
2018/09/18 14:12:37;null;null;null;null;;;null;null;
2018/09/18 14:12:37;;;;;null;null;;;
2018/09/18 14:13:04;;;;;;;0;0;
2018/09/18 14:13:04;0;0;0;0;;;;;
2018/09/18 14:13:09;;;;;0;0;;;
2018/09/19 00:00:38;null;null;null;null;null;null;null;null;
2018/09/19 00:00:57;0;0;0;0;;;;;
2018/09/19 00:00:58;;;;;0;0;0;0;
2018/09/20 00:00:47;null;null;null;null;null;null;null;null;
2018/09/20 00:01:05;0;0;0;0;;;;;
2018/09/20 00:01:05;;;;;0;0;0;0;
2018/09/20 07:23:59;;;;;null;;;null;
2018/09/20 07:24:14;;;;;;;;0;
2018/09/20 07:24:19;;;;;0;;;;
2018/09/20 16:17:40;;;;;0;0;0;0;
2018/09/20 16:17:51;0;0;0;0;;;;;
2018/09/20 17:34:44;;;;;0;;0;0;
2018/09/20 17:34:54;;;;;;0;;;
2018/09/20 17:34:54;0;0;0;0;;;;;
2018/09/20 17:38:37;null;;;;;;;;
2018/09/20 17:38:37;;null;null;null;null;null;null;null;
2018/09/20 17:38:55;0;0;0;0;;;;;
2018/09/20 17:38:55;;;;;0;0;0;0;
2018/09/21 00:00:47;null;null;null;null;null;null;null;null;
2018/09/21 00:01:21;;;;;0;0;0;0;
2018/09/21 00:01:23;0;0;0;0;;;;;
2018/09/21 17:38:57;;;;;;;275;;
2018/09/21 18:05:46;;;;;;;0;;
2018/09/22 00:00:47;null;null;null;null;null;null;null;null;
2018/09/22 00:01:05;;;;;0;0;0;0;
2018/09/22 00:01:07;0;0;0;0;;;;;
2018/09/23 00:00:37;null;null;null;null;null;null;null;null;
2018/09/23 00:00:58;0;0;0;0;;;;;
2018/09/23 00:00:59;;;;;;;;0;
2018/09/23 00:01:04;;;;;0;0;0;;
2018/09/24 00:00:38;null;;;;;;;;
2018/09/24 00:00:38;;null;null;null;null;null;null;null;
2018/09/24 00:00:56;;;;;;;0;;
2018/09/24 00:00:56;;;;;0;0;;0;
2018/09/24 00:00:57;0;0;0;0;;;;;
2018/09/24 14:24:07;;;;;;;;356;
2018/09/24 14:25:07;;;;;;;;0;
2018/09/24 14:33:31;;;;;;;;356;
2018/09/24 14:34:31;;;;;;;;0;
2018/09/24 16:06:34;null;null;null;null;null;null;null;null;
2018/09/24 16:36:07;;;;;0;0;0;;
2018/09/24 16:36:07;0;0;0;0;;;;;
2018/09/24 16:36:09;;;;;;;;0;
2018/09/25 00:00:47;null;null;null;null;null;null;null;null;
2018/09/25 00:01:04;;;;;;;;0;
2018/09/25 00:01:06;0;0;0;0;;;;;
2018/09/25 00:01:09;;;;;0;0;0;;
2018/09/25 03:16:52;;;;976;;;;;
2018/09/25 03:17:53;;;;0;;;;;
2018/09/25 07:37:10;356;;;;;;;;
2018/09/25 07:38:11;0;;;;;;;;
2018/09/25 10:08:59;0;0;0;0;;;;;
2018/09/25 10:08:59;;;;;;;0;0;
2018/09/25 10:09:00;;;;;0;0;;;
2018/09/25 10:21:32;180;;;;;;;;
2018/09/25 10:26:04;0;;;;;;;;
2018/09/25 10:27:19;356;;;;;;;;
2018/09/25 10:27:39;;;;976;;;;;
2018/09/25 10:28:19;0;;;;;;;;
2018/09/25 10:28:39;;;;0;;;;;
2018/09/25 10:32:36;84;;;;;;;;
2018/09/25 10:33:36;0;;;;;;;;
2018/09/25 10:43:14;976;;;;;;;;
2018/09/25 10:44:14;0;;;;;;;;
2018/09/25 10:46:05;356;;;;;;;;
2018/09/25 10:47:05;84;;;;;;;;
2018/09/25 10:47:15;0;;;;;;;;
2018/09/25 10:52:22;null;;;;;;;;
2018/09/25 10:57:23;0;;;;;;;;
2018/09/25 11:05:20;0;0;0;;;;;;
2018/09/25 11:05:20;;;;0;0;0;0;0;
2018/09/25 11:28:17;356;;;;;;;;
2018/09/25 11:29:18;0;;;;;;;;
2018/09/25 11:31:13;180;;;;;;;;
2018/09/25 11:34:29;0;;;;;;;;
2018/09/25 11:52:20;356;;;;;;;;
2018/09/25 11:53:21;0;;;;;;;;
2018/09/25 12:03:59;356;;;;;;;;
2018/09/25 12:04:59;0;;;;;;;;
2018/09/25 12:12:02;356;;;;;;;;
2018/09/25 12:13:02;100;;;;;;;;
2018/09/25 12:13:23;0;;;;;;;;
2018/09/25 12:19:25;356;;;;;;;;
2018/09/25 12:20:25;100;;;;;;;;
2018/09/25 12:20:35;0;;;;;;;;
2018/09/25 13:01:49;;;;;0;0;0;0;
2018/09/25 13:01:50;;0;0;0;;;;;
2018/09/25 13:01:56;0;;;;;;;;
2018/09/25 13:35:05;180;;;;;;;;
2018/09/25 14:10:13;0;;;;;;;;
2018/09/25 16:06:59;;976;;;;;;;
2018/09/25 16:07:59;;0;;;;;;;
2018/09/25 16:09:09;;;;180;;;;;
2018/09/25 16:17:57;;;;0;;;;;
2018/09/25 17:39:05;;;;976;;;;;
2018/09/25 17:40:06;;;;0;;;;;
2018/09/25 17:43:47;;;;976;;;;;
2018/09/25 17:44:47;;;;0;;;;;
2018/09/25 18:37:40;976;;;;;;;;
2018/09/25 18:38:40;0;;;;;;;;
2018/09/25 19:07:31;356;;;;;;;;
2018/09/25 19:07:36;338;;;;;;;;
2018/09/25 19:08:36;0;;;;;;;;
2018/09/25 19:10:12;356;;;;;;;;
2018/09/25 19:10:17;153;;;;;;;;
2018/09/25 19:11:18;0;;;;;;;;
2018/09/25 19:25:43;180;;;;;;;;
2018/09/25 20:20:10;;;;180;;;;;
2018/09/25 21:10:04;;356;;;;;;;
2018/09/25 21:11:04;0;0;;;;;;;
2018/09/25 21:11:35;;180;;;;;;;
2018/09/25 21:11:55;;;;144;;;;;
2018/09/25 21:12:30;356;0;;;;;;;
2018/09/25 21:13:30;0;;;;;;;;
2018/09/25 21:19:07;356;;;;;;;;
2018/09/25 21:19:12;338;;;;;;;;
2018/09/25 21:19:58;0;;;;;;;;
2018/09/25 21:21:38;;356;;;;;;;
2018/09/25 21:22:39;;0;;;;;;;
2018/09/25 21:22:59;356;;;;;;;;
2018/09/25 21:23:59;0;;;;;;;;
2018/09/25 21:26:40;;;144;;;;;;
2018/09/25 21:27:15;;356;;;;;;;
2018/09/25 21:27:50;;0;;;;;;;
2018/09/25 21:28:36;356;;;;;;;;
2018/09/25 21:29:36;0;;;;;;;;
2018/09/25 21:40:20;;;0;;;;;;
2018/09/25 21:40:45;338;;;;;;;;
2018/09/25 21:41:10;;356;;;;;;;
2018/09/25 21:41:50;0;;;;;;;;
2018/09/25 21:42:10;;0;;;;;;;
2018/09/25 21:43:21;891;;;;;;;;
2018/09/25 21:46:22;;356;;;;;;;
2018/09/25 21:47:23;;100;;;;;;;
2018/09/25 21:47:43;;;356;;;;;;
2018/09/25 21:48:33;0;;;;;;;;
2018/09/25 21:48:43;;;0;;;;;;
2018/09/25 21:50:09;356;;;;;;;;
2018/09/25 21:51:04;100;;;;;;;;
2018/09/25 21:53:15;180;;;;;;;;
2018/09/25 21:54:16;0;;;;;;;;
2018/09/25 21:54:56;;0;;;;;;;
2018/09/25 21:59:48;;356;;;;;;;
2018/09/25 22:00:43;;0;;;;;;;
2018/09/25 22:01:13;356;;;;;;;;
2018/09/25 22:01:54;0;;;;;;;;
2018/09/25 22:05:40;;356;;;;;;;
2018/09/25 22:06:15;356;;;;;;;;
2018/09/25 22:06:41;;100;;;;;;;
2018/09/25 22:07:16;100;;;;;;;;
2018/09/25 22:08:11;;180;;;;;;;
2018/09/25 22:14:59;;0;;;;;;;
2018/09/25 22:15:29;0;;;;;;;;
2018/09/25 22:18:55;356;;;;;;;;
2018/09/25 22:19:31;;;144;;;;;;
2018/09/25 22:19:36;;;84;;;;;;
2018/09/25 22:19:56;0;;;;;;;;
2018/09/25 22:20:36;;;144;;;;;;
2018/09/25 22:21:41;;79;;;;;;;
2018/09/25 22:22:42;;0;;;;;;;
2018/09/25 22:28:48;356;;;;;;;;
2018/09/25 22:29:49;0;;;;;;;;
2018/09/25 22:30:04;891;;;;;;;;
2018/09/25 22:30:39;0;;;;;;;;
2018/09/25 22:31:45;338;;;;;;;;
2018/09/25 22:32:45;0;;;;;;;;
2018/09/25 22:36:06;356;;;;;;;;
2018/09/25 22:37:06;0;;;;;;;;
2018/09/25 22:38:37;180;;;;;;;;
2018/09/25 22:48:01;;;;0;;;;;
2018/09/25 22:48:11;;;0;;;;;;
2018/09/25 22:53:03;0;;;;;;;;
2018/09/25 22:57:25;356;;;;;;;;
2018/09/25 22:58:25;100;;;;;;;;
2018/09/25 22:59:05;0;;;;;;;;
2018/09/25 23:04:08;356;;;;;;;;
2018/09/25 23:05:08;100;;;;;;;;
2018/09/25 23:07:14;0;;;;;;;;
2018/09/25 23:09:00;338;;;;;;;;
2018/09/25 23:10:00;0;;;;;;;;
2018/09/25 23:14:42;356;;;;;;;;
2018/09/25 23:15:27;0;;;;;;;;
2018/09/25 23:19:04;356;;;;;;;;
2018/09/25 23:20:04;0;;;;;;;;
2018/09/25 23:21:35;356;;;;;;;;
2018/09/25 23:22:35;180;;;;;;;;
2018/09/25 23:23:00;0;;;;;;;;
2018/09/25 23:26:42;356;;;;;;;;
2018/09/25 23:27:42;100;;;;;;;;
2018/09/25 23:28:12;0;;;;;;;;
2018/09/25 23:32:14;338;;;;;;;;
2018/09/25 23:33:14;0;;;;;;;;
2018/09/25 23:34:25;356;;;;;;;;
2018/09/25 23:35:25;191;;;;;;;;
2018/09/25 23:35:35;0;;;;;;;;
2018/09/25 23:41:58;356;;;;;;;;
2018/09/25 23:42:59;0;;;;;;;;
2018/09/25 23:43:09;;;;356;;;;;
2018/09/25 23:44:09;;;;0;;;;;
2018/09/25 23:44:14;356;;;;;;;;
2018/09/25 23:45:10;100;;;;;;;;
2018/09/25 23:53:08;0;;;;;;;;
2018/09/25 23:54:18;356;;;;;;;;
2018/09/25 23:55:19;100;;;;;;;;
2018/09/25 23:55:29;;;;356;;;;;
2018/09/25 23:56:29;;;;0;;;;;
2018/09/25 23:56:50;180;;;;;;;;
2018/09/26 00:00:37;null;null;null;null;null;null;null;null;
2018/09/26 00:00:56;180;0;0;0;;;;;
2018/09/26 00:00:56;;;;;0;0;0;0;
2018/09/26 00:01:11;;;;356;;;;;
2018/09/26 00:02:11;;;;0;;;;;
2018/09/26 00:03:02;;356;;;;;;;
2018/09/26 00:03:57;;0;;;;;;;
2018/09/26 00:04:12;;;;180;;;;;
2018/09/26 00:06:03;;;144;;;;;;
2018/09/26 00:06:08;;;84;;;;;;
2018/09/26 00:07:08;;;144;;;;;;
2018/09/26 00:09:09;;180;;;;;;;
2018/09/26 00:23:20;;;;;;;;144;
2018/09/26 00:27:06;;;;;;144;;;
2018/09/26 00:27:11;;;;;;191;;;
2018/09/26 00:28:11;;;;;;144;;;
2018/09/26 00:30:47;;;;;;;144;;
2018/09/26 01:19:18;100;;;;;;;;
2018/09/26 01:19:23;0;;;;;;;;
2018/09/26 01:19:48;;0;;;;;;;
2018/09/26 01:20:18;356;;;;;;;;
2018/09/26 01:20:23;;;;144;;;;;
2018/09/26 01:21:18;0;;;;;;;;
2018/09/26 01:25:01;;;;;;;0;;
2018/09/26 01:25:40;;356;;;;;;;
2018/09/26 01:26:41;;0;;;;;;;
2018/09/26 01:28:43;;;;;;0;;;
2018/09/26 01:31:12;356;;;;;;;;
2018/09/26 01:32:13;0;;;;;;;;
2018/09/26 01:34:54;356;;;;;;;;
2018/09/26 01:35:49;;;;0;;;;;
2018/09/26 01:35:54;84;;;;;;;;
2018/09/26 01:36:04;0;;;;;;;;
2018/09/26 01:36:56;;;;;;;;0;
2018/09/26 01:38:20;356;;;;;;;;
2018/09/26 01:39:21;100;;;;;;;;
2018/09/26 01:47:29;;;;356;;;;;
2018/09/26 01:48:29;;;;0;;;;;
2018/09/26 01:49:30;;356;;;;;;;
2018/09/26 01:50:30;;0;;;;;;;
2018/09/26 01:52:21;;356;;;;;;;
2018/09/26 01:53:21;;0;;;;;;;
2018/09/26 01:54:57;;356;;;;;;;
2018/09/26 01:55:57;;100;;;;;;;
2018/09/26 01:56:37;;180;;;;;;;
2018/09/26 01:57:18;;;;79;;;;;
2018/09/26 01:58:18;;;;83;;;;;
2018/09/26 01:58:28;;;;0;;;;;
2018/09/26 02:06:36;;;;356;;;;;
2018/09/26 02:06:41;;;;338;;;;;
2018/09/26 02:07:36;;;0;;;;;;
2018/09/26 02:07:46;;;;0;;;;;
2018/09/26 02:12:38;;;;356;;;;;
2018/09/26 02:12:58;;;356;;;;;;
2018/09/26 02:13:38;;;;0;;;;;
2018/09/26 02:13:59;;;0;;;;;;
2018/09/26 02:14:39;;;;;;144;;;
2018/09/26 02:14:49;;;;;;191;;;
2018/09/26 02:15:14;;;;;;;;144;
2018/09/26 02:15:24;;;;;;;144;;
2018/09/26 02:15:34;;;;;;;84;;
2018/09/26 02:15:50;;;;;;144;;;
2018/09/26 02:15:59;;;;144;;;;;
2018/09/26 02:16:30;;;;;;;144;;
2018/09/26 02:16:40;;;356;;;;;;
2018/09/26 02:17:35;;;0;;;;;;
2018/09/26 02:19:05;;;144;;;;;;
2018/09/26 02:19:15;;;83;;;;;;
2018/09/26 02:20:16;;;144;;;;;;
2018/09/26 02:20:56;;;;180;;;;;
2018/09/26 02:32:04;;;;;144;;;;
2018/09/26 02:52:10;;;;;0;;;;
2018/09/26 03:03:20;;;;;;0;;;
2018/09/26 03:04:35;;;;;;;0;;
2018/09/26 03:04:55;;;;;;;;0;
2018/09/26 03:38:48;;;0;;;;;;
2018/09/26 04:26:36;;;;;;144;;;
2018/09/26 04:26:41;;;;;;84;;;
2018/09/26 04:27:55;;;;;;;;144;
2018/09/26 04:27:55;;;;;;144;;;
2018/09/26 04:27:56;;;84;;;;;;
2018/09/26 04:28:52;;;144;;;;;;
2018/09/26 04:38:30;;;;;;0;;;
2018/09/26 04:47:30;;;0;;;;;;
2018/09/26 04:52:05;;;;;;;;0;
2018/09/26 07:20:10;null;;;;;;;;
2018/09/26 07:25:12;0;;;;;;;;
2018/09/26 07:27:18;;null;;;;;;;
2018/09/26 07:29:54;;0;;;;;;;
2018/09/26 07:33:46;;;;null;;;;;
2018/09/26 07:36:27;;;;0;;;;;
2018/09/26 07:42:47;356;;;;;;;;
2018/09/26 07:42:54;84;;;;;;;;
2018/09/26 07:43:04;0;;;;;;;;
2018/09/26 08:02:46;;;;356;;;;;
2018/09/26 08:03:47;;;;0;;;;;
2018/09/26 08:04:57;356;;;;;;;;
2018/09/26 08:05:58;0;;;;;;;;
2018/09/26 08:17:27;;;;356;;;;;
2018/09/26 08:18:28;;;;0;;;;;
2018/09/26 08:25:50;;;;356;;;;;
2018/09/26 08:26:51;;;;0;;;;;
2018/09/26 09:32:40;356;;;;;;;;
2018/09/26 09:33:31;0;;;;;;;;
2018/09/26 09:33:56;180;;;;;;;;
2018/09/26 09:34:21;0;;;;;;;;
2018/09/26 09:35:26;356;;;;;;;;
2018/09/26 09:36:27;0;;;;;;;;
2018/09/26 09:38:53;976;;;;;;;;
