Date start:22/06/2018;Date stop:31/12/2018
Data;Marsica II.L1.V1.Status.WTG Event;Marsica II.L1.V2.Status.WTG Event;Marsica II.L2.CM2.Status.WTG Event;Marsica II.L2.CM3.Status.WTG Event;Marsica II.L3.G1.Status.WTG Event;Marsica II.L3.G2.Status.WTG Event;Marsica II.L4.MC1.Status.WTG Event;Marsica II.L4.MC2.Status.WTG Event;Marsica II.L5.A1.Status.WTG Event;Marsica II.L5.A4.Status.WTG Event;Marsica II.L5.A6.Status.WTG Event;Marsica II.L6.A2.Status.WTG Event;Marsica II.L6.A3.Status.WTG Event;Marsica II.L6.A5.Status.WTG Event;
2018/08/12 00:00:59;;0;;;;;0;0;;;;;;;
2018/08/12 00:01:01;;;;;;;;;;;;0;0;0;
2018/08/12 00:01:01;;;;;;;;;0;0;0;;;;
2018/08/12 00:01:02;;;0;0;;;;;;;;;;;
2018/08/12 00:01:03;;;;;0;0;;;;;;;;;
2018/08/12 00:01:04;0;;;;;;;;;;;;;;
2018/08/12 15:58:08;null;;;;;;;;;;;;;;
2018/08/12 15:58:38;0;;;;;;;;;;;;;;
2018/08/13 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/13 00:00:59;;0;;;;;0;0;;;;;;;
2018/08/13 00:01:00;;;;;;;;;;;;0;0;0;
2018/08/13 00:01:00;;;;;;;;;0;0;0;;;;
2018/08/13 00:01:01;;;;;0;0;;;;;;;;;
2018/08/13 00:01:02;;;0;0;;;;;;;;;;;
2018/08/13 00:01:04;0;;;;;;;;;;;;;;
2018/08/14 00:00:47;;null;;;;;null;;;;;;;;
2018/08/14 00:00:47;null;;null;null;null;null;;null;null;null;null;null;null;null;
2018/08/14 00:00:58;;0;;;;;0;0;;;;;;;
2018/08/14 00:01:15;;;;;0;0;;;;;;;;;
2018/08/14 00:01:16;;;0;0;;;;;;;;;;;
2018/08/14 00:01:17;;;;;;;;;0;0;0;;;;
2018/08/14 00:01:17;;;;;;;;;;;;0;0;0;
2018/08/14 00:01:18;0;;;;;;;;;;;;;;
2018/08/14 10:26:35;;;null;;;;;;;;;;;;
2018/08/14 11:42:03;;;0;;;;;;;;;;;;
2018/08/15 00:00:48;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/15 00:00:59;;0;;;;;0;0;;;;;;;
2018/08/15 00:01:00;;;0;0;;;;;;;;;;;
2018/08/15 00:01:01;;;;;0;0;;;;;;;;;
2018/08/15 00:01:01;;;;;;;;;;;;0;0;0;
2018/08/15 00:01:02;;;;;;;;;0;0;0;;;;
2018/08/15 00:01:09;0;;;;;;;;;;;;;;
2018/08/15 11:33:50;;;null;null;;;;;;;;;;;
2018/08/15 12:04:42;;;0;0;;;;;;;;;;;
2018/08/15 15:30:05;;;;;;;;;;;;318;;;
2018/08/15 15:31:05;;;;;;;;;;;;224;;;
2018/08/15 15:31:15;;;;;;;;;;;;0;;;
2018/08/16 00:00:47;;null;;;;;;;;;;;;;
2018/08/16 00:00:47;null;;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/16 00:00:57;;0;;;;;0;0;;;;;;;
2018/08/16 00:00:59;;;;;;;;;0;0;0;;;;
2018/08/16 00:00:59;;;;;0;0;;;;;;;;;
2018/08/16 00:01:00;;;0;0;;;;;;;;;;;
2018/08/16 00:01:01;;;;;;;;;;;;0;0;0;
2018/08/16 00:01:02;0;;;;;;;;;;;;;;
2018/08/16 14:26:11;;;null;null;;;;;;;;;;;
2018/08/16 14:47:36;;;0;0;;;;;;;;;;;
2018/08/16 15:24:56;;;;;;;;;;;;null;;null;
2018/08/16 15:24:58;;;;;;;;;null;;;;;;
2018/08/16 15:25:01;;;;;;;;;;;;;null;;
2018/08/16 15:25:04;;null;;;;;;;;;;;;;
2018/08/16 15:25:11;;;;;;;;;;;;;0;0;
2018/08/16 15:25:14;null;;;;;;;;;;;;;;
2018/08/16 15:27:06;;;;;;;;;;;;222;;;
2018/08/16 15:27:14;;;;;;;;;222;;;;;;
2018/08/16 15:27:42;;;;;;;;;;;;223;;;
2018/08/16 15:27:44;;;;;;;;;223;;;;;;
2018/08/16 15:28:09;;;;;;;;;224;;;;;;
2018/08/16 15:28:12;;;;;;;;;;;;224;;;
2018/08/16 15:28:19;;;;;;;;;0;;;;;;
2018/08/16 15:28:42;;;;;;;;;;;;0;;;
2018/08/16 15:58:22;0;;;;;;;;;;;;;;
2018/08/16 16:02:33;;0;;;;;;;;;;;;;
2018/08/17 00:00:38;;null;;;;;null;null;;;;;;;
2018/08/17 00:00:38;null;;null;null;null;null;;;null;null;null;null;null;null;
2018/08/17 00:00:48;;0;;;;;0;0;;;;;;;
2018/08/17 00:00:50;;;;;0;0;;;;;;;;;
2018/08/17 00:00:51;;;0;0;;;;;;;;;;;
2018/08/17 00:00:52;;;;;;;;;0;0;0;;;;
2018/08/17 00:00:53;0;;;;;;;;;;;;;;
2018/08/17 00:00:54;;;;;;;;;;;;0;0;0;
2018/08/17 12:10:02;;;275;;;;;;;;;;;;
2018/08/17 12:37:59;;;224;;;;;;;;;;;;
2018/08/17 12:50:02;;;0;;;;;;;;;;;;
2018/08/17 12:51:25;;;;;;;;;;;275;;;;
2018/08/17 12:59:10;;;;;;;;;;;;;275;;
2018/08/17 13:05:52;;;;;;;;;;;;;;275;
2018/08/17 13:21:12;;;;;;;;;;;224;;;;
2018/08/17 13:22:32;;;;;;;;;;;0;;;;
2018/08/17 13:29:42;;;;;;;;;;;;;224;;
2018/08/17 13:30:52;;;;;;;;;;;;;0;;
2018/08/17 13:33:23;;;;;;;;;;;;;;224;
2018/08/17 13:43:41;;;;;;;;;;;;;;0;
2018/08/17 15:07:29;;;;;275;;;;;;;;;;
2018/08/17 15:35:24;;;;;224;;;;;;;;;;
2018/08/17 15:41:16;;;;;0;;;;;;;;;;
2018/08/18 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/18 00:00:59;;0;;;;;0;0;;;;;;;
2018/08/18 00:01:00;;;;;;;;;0;0;0;;;;
2018/08/18 00:01:01;;;;;;;;;;;;0;0;0;
2018/08/18 00:01:02;;;;;0;0;;;;;;;;;
2018/08/18 00:01:02;;;0;0;;;;;;;;;;;
2018/08/18 00:01:04;0;;;;;;;;;;;;;;
2018/08/18 23:20:07;;;;;;;275;;;;;;;;
2018/08/18 23:47:29;;;;;;;0;;;;;;;;
2018/08/19 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/19 00:00:58;;0;;;;;0;0;;;;;;;
2018/08/19 00:01:01;;;;;;;;;;;;0;0;0;
2018/08/19 00:01:02;;;0;0;;;;;;;;;;;
2018/08/19 00:01:02;;;;;0;0;;;;;;;;;
2018/08/19 00:01:03;;;;;;;;;0;0;0;;;;
2018/08/19 00:01:03;0;;;;;;;;;;;;;;
2018/08/19 08:24:13;;;;;;;;;275;;;;;;
2018/08/19 08:31:38;;;;;;;;;;;;;275;;
2018/08/19 08:52:04;;;;;;;;;224;;;;;;
2018/08/19 08:53:19;;;;;;;;;0;;;;;;
2018/08/19 09:00:09;;;;;;;;;;;;;224;;
2018/08/19 09:01:26;;;;;;;;;;275;;;;;
2018/08/19 09:06:21;;;;;;;;;;;;;0;;
2018/08/19 09:28:57;;;;;;;;;;224;;;;;
2018/08/19 09:31:37;;;;;;;;;;0;;;;;
2018/08/19 16:20:48;;154;;;;;;;;;;;;;
2018/08/19 17:21:00;;;;;;;;;;;;;;275;
2018/08/19 17:27:19;;223;;;;;;;;;;;;;
2018/08/19 17:28:09;;309;;;;;;;;;;;;;
2018/08/19 17:29:59;;224;;;;;;;;;;;;;
2018/08/19 17:30:09;;0;;;;;;;;;;;;;
2018/08/19 17:48:01;;;;;;;;;;;;;;224;
2018/08/19 17:52:50;;null;;;;;;;;;;;;;
2018/08/19 17:52:52;;;;;;;;;;;;null;null;null;
2018/08/19 17:52:57;;;;;;;;;null;;;;;;
2018/08/19 17:53:02;;;;;;;;;;;;;0;224;
2018/08/19 17:53:22;;;;;;;;;;;;;;0;
2018/08/19 17:55:03;;;;;;;;;;;;222;;;
2018/08/19 17:55:05;;222;;;;;;;;;;;;;
2018/08/19 17:55:08;;;;;;;;;222;;;;;;
2018/08/19 17:55:30;;223;;;;;;;;;;;;;
2018/08/19 17:55:33;;;;;;;;;;;;223;;;
2018/08/19 17:55:33;;;;;;;;;223;;;;;;
2018/08/19 17:55:53;;;;;;;;;;;;224;;;
2018/08/19 17:55:55;;224;;;;;;;;;;;;;
2018/08/19 17:56:03;;;;;;;;;224;;;;;;
2018/08/19 17:56:13;;;;;;;;;0;;;;;;
2018/08/19 17:57:11;;0;;;;;;;;;;;;;
2018/08/19 18:03:14;;;;;;;;;;;;0;;;
2018/08/19 18:05:30;;;;;;;;;;;;;163;;
2018/08/19 19:12:13;;null;;;;;;;;;;;;;
2018/08/19 19:12:14;;;;;;;;;null;;;;;;
2018/08/19 19:12:14;;;;;;;;;;;;null;null;null;
2018/08/19 19:12:24;;;;;;;;;;;;;163;0;
2018/08/19 19:12:38;null;;;;;;;;;;;;;;
2018/08/19 19:14:24;;;;;;;;;222;;;;;;
2018/08/19 19:14:54;;;;;;;;;223;;;;;;
2018/08/19 19:15:20;;;;;;;;;224;;;;;;
2018/08/19 19:15:30;;;;;;;;;0;;;;;;
2018/08/19 19:20:26;;;;;;;;;;;;222;;;
2018/08/19 19:20:46;;;;;;;;;;;;223;;;
2018/08/19 19:21:16;;;;;;;;;;;;224;;;
2018/08/19 19:23:31;;;;;;;;;;;;0;;;
2018/08/19 19:34:59;;;;;;;;;;;;;222;;
2018/08/19 19:35:34;;;;;;;;;;;;;309;;
2018/08/19 19:35:49;;;;;;;;;;;;;223;;
2018/08/19 19:36:09;;;;;;;;;;;;;224;;
2018/08/19 19:37:59;;;;;;;;;;;;;0;;
2018/08/20 00:00:47;;;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/20 00:00:58;;;;;;;0;0;;;;;;;
2018/08/20 00:00:59;;;;;;;;;;;;0;0;0;
2018/08/20 00:00:59;;;;;;;;;0;0;0;;;;
2018/08/20 00:01:00;;;;;0;0;;;;;;;;;
2018/08/20 00:01:01;;;0;0;;;;;;;;;;;
2018/08/20 07:28:23;0;;;;;;;;;;;;;;
2018/08/20 07:35:15;null;;;;;;;;;;;;;;
2018/08/20 07:54:24;0;;;;;;;;;;;;;;
2018/08/20 08:54:11;null;;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/20 08:57:11;;;;;;;;;;;;0;0;0;
2018/08/20 08:57:13;;;;;;;;;;0;0;;;;
2018/08/20 08:57:13;;;;;;;;;0;;;;;;
2018/08/20 08:57:13;0;;;;0;;0;0;;;;;;;
2018/08/20 08:57:14;;;;;;0;;;;;;;;;
2018/08/20 08:57:15;;;0;0;;;;;;;;;;;
2018/08/20 09:20:50;;0;;;;;;;;;;;;;
2018/08/20 10:38:06;;;;;;;;;null;;;;;;
2018/08/20 11:41:42;;;;;;;;;0;;;;;;
2018/08/20 13:23:20;;;;;;;;;;899;315;;;;
2018/08/20 13:23:20;;;;;;;;;;;;;;899;
2018/08/20 13:23:21;;;;315;;;;;;;;;;;
2018/08/20 13:23:24;;;;;;315;;;;;;;;;
2018/08/20 13:23:24;;;;;;;315;315;;;;;;;
2018/08/20 13:23:26;;;315;;;;;;;;;;;;
2018/08/20 13:23:40;;;;;;;;;null;;;;;;
2018/08/20 13:23:40;;;;;;;;;;;;null;;;
2018/08/20 13:23:45;;;;;;;;;;null;;;;;
2018/08/20 13:23:45;;;;;;;;;;;;;null;null;
2018/08/20 13:23:49;;;;;null;;;;;;;;;;
2018/08/20 13:23:49;null;null;;;;;;;;;;;;;
2018/08/20 13:24:06;;;null;;;;;;;;;;;;
2018/08/20 13:24:19;;;;;;null;;;;;;;;;
2018/08/20 13:24:25;;;;;;;;;;;null;;;;
2018/08/20 13:24:26;;;;null;;;;;;;;;;;
2018/08/20 13:24:29;;;;;;;null;null;;;;;;;
2018/08/20 14:45:16;;0;;;;;0;0;;;;;;;
2018/08/20 14:45:18;;;;;0;0;;;;;;;;;
2018/08/20 14:45:18;;;;;;;;;;;;0;0;0;
2018/08/20 14:45:19;;;;;;;;;;0;0;;;;
2018/08/20 14:46:19;;;;;;;;;0;;;;;;
2018/08/20 15:10:50;0;;;;;;;;;;;;;;
2018/08/20 16:47:47;;;0;0;;;;;;;;;;;
2018/08/21 00:00:37;;null;null;null;null;null;null;null;;;;;;;
2018/08/21 00:00:37;null;;;;;;;;null;null;null;null;null;null;
2018/08/21 00:00:48;;0;;;;;0;0;;;;;;;
2018/08/21 00:00:49;;;;;;;;;0;0;0;;;;
2018/08/21 00:00:50;;;;;0;0;;;;;;;;;
2018/08/21 00:00:50;;;;;;;;;;;;0;0;0;
2018/08/21 00:00:50;;;0;0;;;;;;;;;;;
2018/08/21 00:00:53;0;;;;;;;;;;;;;;
2018/08/21 05:55:25;;;;;;;;;null;;;;;;
2018/08/21 05:55:25;;;;;;;;;;;;null;null;null;
2018/08/21 05:55:35;;;;;;;;;;;;;0;0;
2018/08/21 05:57:35;;;;;;;;;222;;;;;;
2018/08/21 05:57:41;;;;;;;;;;;;222;;;
2018/08/21 05:58:05;;;;;;;;;223;;;;;;
2018/08/21 05:58:11;;;;;;;;;;;;223;;;
2018/08/21 05:58:20;;;;;;;;;224;;;;;;
2018/08/21 05:58:31;;;;;;;;;;;;224;;;
2018/08/21 05:58:41;;;;;;;;;;;;163;;;
2018/08/21 06:06:53;;;;;;;;;;;;222;;;
2018/08/21 06:06:58;;;;;;;;;;;;223;;;
2018/08/21 06:07:13;;;;;;;;;;;;224;;;
2018/08/21 06:08:58;;;;;;;;;0;;;;;;
2018/08/21 06:13:04;;;;;;;;;;;;0;;;
2018/08/21 09:34:06;;;;;;;;;;;null;;;;
2018/08/21 10:28:18;;;;;;;;;;;0;;;;
2018/08/21 10:32:25;;;;;;;;;;;;;null;;
2018/08/21 11:14:04;;;;;;;;;;;275;;;;
2018/08/21 11:29:02;;;;;;;;;;;;;0;;
2018/08/21 11:42:06;;;;;;;;;;;224;;;;
2018/08/21 11:44:06;;;;;;;;;;;0;;;;
2018/08/21 11:53:17;null;;;;;;;;;;;;;;
2018/08/21 15:38:22;;;;;;;;;;;;null;;;
2018/08/21 15:38:27;;;;;;;;;;;;;null;null;
2018/08/21 15:38:27;;;;;;;;;null;;;;;;
2018/08/21 15:38:37;;;;;;;;;;;;;0;0;
2018/08/21 15:40:37;;;;;;;;;;;;222;;;
2018/08/21 15:40:37;;;;;;;;;222;;;;;;
2018/08/21 15:41:08;;;;;;;;;223;;;;;;
2018/08/21 15:41:12;;;;;;;;;;;;223;;;
2018/08/21 15:41:33;;;;;;;;;224;;;;;;
2018/08/21 15:41:37;;;;;;;;;;;;224;;;
2018/08/21 15:42:08;;;;;;;;;;;;0;;;
2018/08/21 15:42:13;;;;;;;;;0;;;;;;
2018/08/21 15:48:33;0;;;;;;;;;;;;;;
2018/08/21 17:26:41;;;;;;;;;;;;275;;;
2018/08/21 17:56:27;;;;;;;;;;;;224;;;
2018/08/21 18:04:04;;;;;;;;;;;;0;;;
2018/08/22 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/22 00:00:50;;0;;;;;0;0;;;;;;;
2018/08/22 00:00:53;;;;;;;;;0;0;0;;;;
2018/08/22 00:00:53;;;0;0;;;;;;;;;;;
2018/08/22 00:00:54;;;;;0;0;;;;;;;;;
2018/08/22 00:00:54;;;;;;;;;;;;0;0;0;
2018/08/22 00:00:55;0;;;;;;;;;;;;;;
2018/08/22 04:07:34;;;;;;;;;;;;;;275;
2018/08/22 04:34:55;;;;;;;;;;;;;;224;
2018/08/22 04:43:32;;;;;;;;;;;;;;0;
2018/08/22 09:40:38;;;;;;;;;;;;null;;;
2018/08/22 10:32:34;;;;;;;;;;;;0;;;
2018/08/23 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/23 00:01:00;;0;;;;;;;;;;;;;
2018/08/23 00:01:00;;;;;;;0;0;;;;;;;
2018/08/23 00:01:02;;;;;;;;;;;;0;0;0;
2018/08/23 00:01:03;;;0;0;;;;;;;;;;;
2018/08/23 00:01:03;;;;;0;0;;;;;;;;;
2018/08/23 00:01:05;;;;;;;;;0;0;0;;;;
2018/08/23 00:01:05;0;;;;;;;;;;;;;;
2018/08/23 06:37:17;;;;;;;;;275;;;;;;
2018/08/23 06:51:41;;;;;;;;;;275;;;;;
2018/08/23 07:05:14;;;;;;;;;224;;;;;;
2018/08/23 07:19:22;;;;;;;;;;224;;;;;
2018/08/23 08:03:44;;;;;;;;;0;;;;;;
2018/08/23 08:08:20;;;;;;;;;;0;;;;;
2018/08/23 09:08:36;;;;;;;;;;;;null;;;
2018/08/23 10:14:30;;;;;;;;;;;;0;;;
2018/08/23 11:46:10;;;;;;;;;;null;;;;;
2018/08/23 12:19:18;;;;;;;;;;0;;;;;
2018/08/23 14:42:57;;;;;;;;;;;343;;;;
2018/08/23 14:43:58;;;;;;;;;;;224;;;;
2018/08/23 14:44:38;;;;;;;;;;;0;;;;
2018/08/23 17:40:10;;;;;;;;;;;;341;;;
2018/08/23 17:40:25;;;;;;;;;;;;;null;;
2018/08/23 17:40:30;;;;;;;;;;;;null;;null;
2018/08/23 17:40:34;;;;;;;;;null;null;;;;;
2018/08/23 17:40:40;;;;;;;;;;;;;0;0;
2018/08/23 17:40:44;;;;;;;;;;0;;;;;
2018/08/23 17:42:41;;;;;;;;;;;;222;;;
2018/08/23 17:42:44;;;;;;;;;222;;;;;;
2018/08/23 17:43:11;;;;;;;;;;;;223;;;
2018/08/23 17:43:14;;;;;;;;;223;;;;;;
2018/08/23 17:43:41;;;;;;;;;;;;224;;;
2018/08/23 17:43:44;;;;;;;;;224;;;;;;
2018/08/23 17:47:25;;;;;;;;;;;79;;;;
2018/08/23 17:47:47;;;;;;;;;;;;;79;;
2018/08/23 17:48:26;;;;;;;;;;;224;;;;
2018/08/23 17:48:47;;;;;;;;;;;;;224;;
2018/08/23 17:49:46;;;;;;;;;0;;;;;;
2018/08/23 17:50:13;;;;;;;;;;;;;0;;
2018/08/23 17:50:26;;;;;;;;;;;0;;;;
2018/08/23 17:50:38;;;;;;;;;;;;0;;;
2018/08/23 20:09:05;;;;;;;;;;;;null;null;null;
2018/08/23 20:09:09;;;;;;;;;;null;;;;;
2018/08/23 20:09:14;;;;;;;;;null;;;;;;
2018/08/23 20:09:20;;;;;;;;;;;;;0;0;
2018/08/23 20:09:24;;;;;;;;;;0;;;;;
2018/08/23 20:11:20;;;;;;;;;222;;;;;;
2018/08/23 20:11:21;;;;;;;;;;;;222;;;
2018/08/23 20:11:45;;;;;;;;;223;;;;;;
2018/08/23 20:11:51;;;;;;;;;;;;223;;;
2018/08/23 20:12:15;;;;;;;;;224;;;;;;
2018/08/23 20:12:21;;;;;;;;;;;;224;;;
2018/08/23 20:12:31;;;;;;;;;;;;0;;;
2018/08/23 20:12:40;;;;;;;;;0;;;;;;
2018/08/24 00:00:37;;null;null;null;null;null;null;null;null;;;null;;;
2018/08/24 00:00:37;null;;;;;;;;;null;null;;null;null;
2018/08/24 00:00:48;;0;;;;;0;0;;;;;;;
2018/08/24 00:00:51;;;;;;;;;;;;0;0;0;
2018/08/24 00:00:52;;;;;;;;;0;0;0;;;;
2018/08/24 00:00:52;;;0;0;;;;;;;;;;;
2018/08/24 00:00:53;;;;;0;0;;;;;;;;;
2018/08/24 00:00:53;0;;;;;;;;;;;;;;
2018/08/24 09:23:02;;;;;;;;;;;;;;null;
2018/08/24 11:06:37;;;;;;;;;;;;;;0;
2018/08/24 11:58:52;276;;;;;;;;;;;;;;
2018/08/24 12:26:04;0;;;;;;;;;;;;;;
2018/08/25 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/25 00:00:48;;0;;;;;0;0;;;;;;;
2018/08/25 00:00:50;;;0;0;;;;;;;;;;;
2018/08/25 00:00:51;;;;;;;;;;;;0;0;0;
2018/08/25 00:00:52;;;;;;;;;0;0;0;;;;
2018/08/25 00:00:53;0;;;;;;;;;;;;;;
2018/08/25 00:00:54;;;;;0;0;;;;;;;;;
2018/08/25 04:29:44;;;;;;;;;null;null;;;;;
2018/08/25 04:29:49;;;;;;;;;;;;null;null;;
2018/08/25 04:29:59;;;;;;;;;;;;;;null;
2018/08/25 04:29:59;;;;;;;;;;0;;;;;
2018/08/25 04:30:09;;;;;;;;;;;;;0;0;
2018/08/25 04:31:59;;;;;;;;;222;;;;;;
2018/08/25 04:32:09;;;;;;;;;;;;222;;;
2018/08/25 04:32:24;;;;;;;;;223;;;;;;
2018/08/25 04:32:29;;;;;;;;;;;;223;;;
2018/08/25 04:32:40;;;;;;;;;224;;;;;;
2018/08/25 04:32:49;;;;;;;;;;;;224;;;
2018/08/25 06:32:45;;;;;;;;;;;;0;;;
2018/08/25 07:43:14;;;;;;;;;0;;;;;;
2018/08/26 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/26 00:00:58;;0;;;;;0;0;;;;;;;
2018/08/26 00:01:00;;;;;0;;;;;;;;;;
2018/08/26 00:01:00;;;;;;0;;;;;;;;;
2018/08/26 00:01:00;;;0;0;;;;;;;;;;;
2018/08/26 00:01:01;;;;;;;;;0;0;0;;;;
2018/08/26 00:01:02;;;;;;;;;;;;0;0;0;
2018/08/26 00:01:03;0;;;;;;;;;;;;;;
2018/08/27 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/27 00:00:50;;0;;;;;0;0;;;;;;;
2018/08/27 00:00:51;;;;;0;0;;;;;;;;;
2018/08/27 00:00:51;;;0;0;;;;;;;;;;;
2018/08/27 00:00:52;;;;;;;;;;;;0;0;0;
2018/08/27 00:00:52;;;;;;;;;0;0;0;;;;
2018/08/27 00:00:55;0;;;;;;;;;;;;;;
2018/08/27 05:17:51;;;;;;;;;;;;275;;;
2018/08/27 05:46:33;;;;;;;;;;;;224;;;
2018/08/27 05:49:19;;;;;;;;;;;;0;;;
2018/08/27 08:02:49;;;;;;;;;null;;;;;;
2018/08/27 11:07:20;;null;;;;;;;;;;;;;
2018/08/27 11:09:51;;0;;;;;;;;;;;;;
2018/08/27 12:02:34;null;null;null;null;null;null;null;null;;null;null;null;null;null;
2018/08/27 12:04:09;;;0;0;0;0;0;0;;;;;;;
2018/08/27 12:04:09;0;;;;;;;;;0;0;;0;0;
2018/08/27 12:04:10;;;;;;;;;;;;0;;;
2018/08/27 12:04:11;;0;;;;;;;;;;;;;
2018/08/27 14:35:27;;;;;;;;;0;;;;;;
2018/08/27 16:58:26;81;;;;;;;;;;;;;;
2018/08/27 16:59:26;0;;;;;;;;;;;;;;
2018/08/28 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/28 00:00:48;;0;;;;;0;0;;;;;;;
2018/08/28 00:00:49;;;;;;;;;;;;0;0;0;
2018/08/28 00:00:50;;;;;;;;;0;0;0;;;;
2018/08/28 00:00:50;;;0;0;;;;;;;;;;;
2018/08/28 00:00:50;;;;;0;0;;;;;;;;;
2018/08/28 00:00:53;0;;;;;;;;;;;;;;
2018/08/28 07:16:41;;;;;;;;;null;;;;;;
2018/08/28 09:20:31;null;;;;;;;;;;;;;;
2018/08/28 10:03:08;0;;;;;;;;;;;;;;
2018/08/28 10:07:35;;null;;;;;;;;;;;;;
2018/08/28 10:47:46;;0;;;;;;;;;;;;;
2018/08/28 14:43:29;;;;;;;;;0;;;;;;
2018/08/29 00:00:37;;null;null;null;;;null;null;;;;;;;
2018/08/29 00:00:37;null;;;;null;null;;;null;null;null;null;null;null;
2018/08/29 00:00:47;;0;;;;;0;0;;;;;;;
2018/08/29 00:00:48;;;;;;;;;;;;0;0;0;
2018/08/29 00:00:49;;;;;;;;;0;0;0;;;;
2018/08/29 00:00:50;;;0;0;;;;;;;;;;;
2018/08/29 00:00:50;;;;;0;0;;;;;;;;;
2018/08/29 00:00:52;0;;;;;;;;;;;;;;
2018/08/29 07:18:45;;;;;;;;;null;;;;;;
2018/08/29 11:19:08;;;;;;;null;;;;;;;;
2018/08/29 11:59:15;;;;;;;0;;;;;;;;
2018/08/29 12:38:39;;;;;;;;;0;;;;;;
2018/08/29 16:04:36;;;;;;;;;;;;;275;;
2018/08/29 16:33:18;;;;;;;;;;;;;224;;
2018/08/29 16:36:49;;;;;;;;;;;;;0;;
2018/08/29 21:15:16;;;;;;;;;;;275;;;;
2018/08/29 21:43:13;;;;;;;;;;;224;;;;
2018/08/29 21:44:39;;;;;;;;;;;0;;;;
2018/08/30 00:00:47;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/08/30 00:00:59;;0;;;;;0;0;;;;;;;
2018/08/30 00:01:00;;;;;;;;;0;0;0;;;;
2018/08/30 00:01:01;;;;;0;0;;;;;;;;;
2018/08/30 00:01:02;;;;;;;;;;;;0;0;0;
2018/08/30 00:01:03;;;0;0;;;;;;;;;;;
2018/08/30 00:01:04;0;;;;;;;;;;;;;;
2018/08/30 07:25:45;;;;;;;;;;;;null;;;
2018/08/30 09:25:06;;;;;;;;null;;;;;;;
2018/08/30 10:12:22;;;;;;;;0;;;;;;;
2018/08/30 10:43:49;;;null;;;;;;;;;;;;
2018/08/30 11:48:00;;;;;;;;;;;;;null;null;
2018/08/30 11:48:15;;;;;;;;;;;;;0;0;
2018/08/30 14:29:36;;;0;;;;;;;;;;;;
2018/08/30 14:43:05;;;;;;;;;;;;0;;;
2018/08/31 00:00:37;;null;null;;;;null;null;;;;;;;
2018/08/31 00:00:37;null;;;null;null;null;;;null;null;null;null;null;null;
2018/08/31 00:00:50;;0;;;;;0;0;;;;;;;
2018/08/31 00:00:53;;;;;;;;;0;0;0;;;;
2018/08/31 00:00:53;;;0;0;;;;;;;;;;;
2018/08/31 00:00:53;;;;;0;0;;;;;;;;;
2018/08/31 00:00:55;;;;;;;;;;;;0;0;0;
2018/08/31 00:00:55;0;;;;;;;;;;;;;;
2018/08/31 07:09:29;;;null;;;;;;;;;;;;
2018/08/31 07:18:40;;;;;;;;;;;;null;;;
2018/08/31 12:40:50;;;;;;;;;;;;0;;;
2018/08/31 15:23:14;;;0;;;;;;;;;;;;
2018/09/01 00:00:37;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/09/01 00:00:53;;0;;;;;0;0;;;;;;;
2018/09/01 00:00:55;;;;;;;;;0;0;0;;;;
2018/09/01 00:00:55;;;;;0;0;;;;;;;;;
2018/09/01 00:00:56;;;0;0;;;;;;;;;;;
2018/09/01 00:00:56;;;;;;;;;;;;0;0;0;
2018/09/01 00:00:58;0;;;;;;;;;;;;;;
2018/09/02 00:00:47;;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018/09/02 00:00:47;null;;;;;;;;;;;;;;
2018/09/02 00:01:01;;0;;;;;0;0;;;;;;;
2018/09/02 00:01:02;;;;;;;;;0;0;0;;;;
2018/09/02 00:01:02;;;;;0;0;;;;;;;;;
2018/09/02 00:01:03;;;;;;;;;;;;0;0;0;
2018/09/02 00:01:05;;;0;0;;;;;;;;;;;
2018/09/02 00:01:06;0;;;;;;;;;;;;;;
2018/09/02 00:34:50;;;;;;;;;null;null;;;;;
2018/09/02 00:34:52;;;;;;;;;;;;null;null;null;
2018/09/02 00:35:00;;;;;;;;;;0;;;;;
2018/09/02 00:35:02;;;;;;;;;;;;;0;0;
2018/09/02 00:37:02;;;;;;;;;;;;222;;;
2018/09/02 00:37:05;;;;;;;;;222;;;;;;
2018/09/02 00:37:36;;;;;;;;;223;;;;;;
2018/09/02 00:37:38;;;;;;;;;;;;223;;;
2018/09/02 00:37:51;;;;;;;;;224;;;;;;
